"grid","easting","northing","era5_raw","era5_smooth","residual_pct"
"SE76",475000,465000,1057176.78222222,1049317.5089347,0.748989054371043
"SE77",475000,475000,1052299.00444444,1046537.08641288,0.550569884849025
"SE78",475000,485000,1052299.00444444,1043788.31089919,0.815365860719584
"SE79",475000,495000,1052299.00444444,1041742.68959227,1.01333227078384
"SE80",485000,405000,1057835.60888889,1060862.0301948,-0.285279444430464
"SE81",485000,415000,1057835.60888889,1062573.88928485,-0.44592479108887
"SE82",485000,425000,1061363.25333333,1064071.56275389,-0.254523240293077
"SE83",485000,435000,1061363.25333333,1065207.97306275,-0.360936063814832
"SE84",485000,445000,1057176.78222222,1065784.20941364,-0.807614441591097
"SE85",485000,455000,1057176.78222222,1065519.40631612,-0.782963129948475
"SE86",485000,465000,1057176.78222222,1064340.0055953,-0.673020213035533
"SE87",485000,475000,1052299.00444444,1062436.96913448,-0.954217989825324
"SE88",485000,485000,1052299.00444444,1060306.0094941,-0.755159829139415
"SE89",485000,495000,1052299.00444444,1058550.80830503,-0.590600263259644
"SE90",495000,405000,1072171.85777778,1067972.7868533,0.393181453326396
"SE91",495000,415000,1072171.85777778,1070551.27409649,0.151378427217852
"SE92",495000,425000,1078786.08,1073008.70334976,0.538427752934868
"SE93",495000,435000,1078786.08,1075193.84692208,0.334100970555859
"SE94",495000,445000,1088289.20888889,1076900.85903127,1.05751144704834
"SE95",495000,455000,1088289.20888889,1077854.95981622,0.968056877935168
"SE96",495000,465000,1088289.20888889,1077929.00646359,0.961121035167715
"SE97",495000,475000,1080772.26666667,1077160.4412031,0.335309887497659
"SE98",495000,485000,1080772.26666667,1075875.86414214,0.455108501614515
"SE99",495000,495000,1080772.26666667,1074613.08547393,0.573153377340876
"SH01",205000,315000,1155552.19555556,1127802.06931845,2.46054932793965
"SH02",205000,325000,1155552.19555556,1127660.22956115,2.47343705694588
"SH11",215000,315000,1112022.25777778,1103547.8836509,0.767920835373713
"SH12",215000,325000,1112022.25777778,1104015.47211649,0.725242160414891
"SH13",215000,335000,1105188.42666667,1105735.69975537,-0.049494023646465
"SH18",215000,385000,1126771.52,1132220.15570742,-0.481234650341799
"SH22",225000,325000,1057315.62666667,1077793.57021374,-1.89998754056548
"SH23",225000,335000,1059040.55111111,1080926.16427139,-2.02470935422604
"SH24",225000,345000,1059040.55111111,1086069.8418984,-2.48872491846793
"SH27",225000,375000,1101149.22666667,1110322.47747641,-0.826178970148604
"SH28",225000,385000,1126771.52,1118159.36617884,0.770208083181908
"SH29",225000,395000,1138353.6,1124066.64276545,1.27100624562634
"SH32",235000,325000,1057315.62666667,1050631.93004131,0.636159670598661
"SH33",235000,335000,1059040.55111111,1055077.41666246,0.375624990741346
"SH34",235000,345000,1059040.55111111,1062241.55536248,-0.301344287955271
"SH35",235000,355000,1059040.55111111,1071623.40193857,-1.17418589447498
"SH36",235000,365000,1101149.22666667,1082419.28501592,1.73037767434779
"SH37",235000,375000,1101149.22666667,1093465.64110474,0.702681938333664
"SH38",235000,385000,1101149.22666667,1103510.78989453,-0.214004543452812
"SH39",235000,395000,1122149.03111111,1111434.12814914,0.964060999262135
"SH43",245000,335000,1023930.50666667,1030351.67778263,-0.623201888677576
"SH44",245000,345000,1023930.50666667,1039288.97384008,-1.47778602102051
"SH45",245000,355000,1023930.50666667,1050819.98415606,-2.55890427426447
"SH46",245000,365000,1071072.10666667,1063905.41637016,0.673620999219847
"SH47",245000,375000,1071072.10666667,1077185.94446195,-0.567574969458145
"SH48",245000,385000,1071072.10666667,1089320.96528432,-1.67525083967218
"SH49",245000,395000,1109202.59555556,1099189.56509053,0.910946644967965
"SH50",255000,305000,1024413.79555556,1005400.66396706,1.89109996341951
"SH51",255000,315000,1008691.09333333,1001454.75705336,0.722582446087119
"SH52",255000,325000,1008691.09333333,1002853.73915735,0.582074329292158
"SH53",255000,335000,1023930.50666667,1009229.88158122,1.4566180960092
"SH54",255000,345000,1023930.50666667,1019448.14689738,0.439684920016022
"SH55",255000,355000,1023930.50666667,1032761.68351781,-0.855103068992917
"SH56",255000,365000,1071072.10666667,1047782.54808978,2.22274732666084
"SH57",255000,375000,1071072.10666667,1062955.4082715,0.763597262124159
"SH58",255000,385000,1071072.10666667,1076859.54996919,-0.53743715256891
"SH59",255000,395000,1109202.59555556,1088357.60717903,1.91527015008961
"SH60",265000,305000,974242.097777778,991298.381489175,-1.72060037924953
"SH61",265000,315000,974242.097777778,986697.63347368,-1.26234575551304
"SH62",265000,325000,974242.097777778,987645.567661665,-1.35711335348987
"SH63",265000,335000,995113.422222222,994126.576732003,0.0992675895924004
"SH64",265000,345000,995113.422222222,1004975.36998754,-0.981312384346308
"SH65",265000,355000,995113.422222222,1019271.29404551,-2.3701120559776
"SH66",265000,365000,1047285.04888889,1035585.68744653,1.12973379066344
"SH67",265000,375000,1047285.04888889,1052078.36890202,-0.455604844165145
"SH68",265000,385000,1047285.04888889,1067230.73871898,-1.86892010382225
"SH70",275000,305000,982598.524444444,985806.631332022,-0.325429631493045
"SH71",275000,315000,982598.524444444,980552.803209359,0.20862938012002
"SH72",275000,325000,982598.524444444,980568.471197195,0.207028199139541
"SH73",275000,335000,994951.022222222,986414.54274492,0.86540486858061
"SH74",275000,345000,994951.022222222,997253.279515381,-0.230859836758592
"SH75",275000,355000,994951.022222222,1011686.11355893,-1.65417821915477
"SH76",275000,365000,1049839.11111111,1028384.09134579,2.08628468155786
"SH77",275000,375000,1049839.11111111,1045449.96645558,0.41983306675189
"SH78",275000,385000,1047285.04888889,1061110.56713668,-1.30292908919957
"SH80",285000,305000,982598.524444444,987890.422800798,-0.535676653423821
"SH81",285000,315000,982598.524444444,982077.582416119,0.05304489560224
"SH82",285000,325000,982598.524444444,981219.280519654,0.140564290997261
"SH83",285000,335000,994951.022222222,986147.21683529,0.892747577302412
"SH84",285000,345000,994951.022222222,996124.73145249,-0.117827536372491
"SH85",285000,355000,994951.022222222,1010042.06235563,-1.49410016630476
"SH86",285000,365000,1049839.11111111,1026352.98053901,2.28830928709987
"SH87",285000,375000,1049839.11111111,1043124.83009536,0.643669944577479
"SH88",285000,385000,1049839.11111111,1058467.12946173,-0.815142776800507
"SH90",295000,305000,997365.848888889,995957.481869557,0.141408347742736
"SH91",295000,315000,997365.848888889,989612.783378201,0.783444357319367
"SH92",295000,325000,997365.848888889,987908.826535428,0.95727683561913
"SH93",295000,335000,998714.666666667,991620.962374867,0.715364495200906
"SH94",295000,345000,998714.666666667,1000441.74903547,-0.172631976871163
"SH95",295000,355000,998714.666666667,1013197.6939995,-1.42943745515867
"SH96",295000,365000,1051104.10666667,1028415.13691297,2.20620729307878
"SH97",295000,375000,1051104.10666667,1044154.88308994,0.665535706366266
"SH98",295000,385000,1051104.10666667,1058521.25796403,-0.700708770991428
"SJ00",305000,305000,997365.848888889,1007893.50029197,-1.04452021964946
"SJ01",305000,315000,997365.848888889,1000938.37736863,-0.356917924271709
"SJ02",305000,325000,997365.848888889,998357.334058638,-0.0993116528446207
"SJ03",305000,335000,998714.666666667,1000709.00301329,-0.199292335795686
"SJ04",305000,345000,998714.666666667,1007943.35481395,-0.915595911537167
"SJ05",305000,355000,998714.666666667,1019102.12711357,-2.00053163510148
"SJ06",305000,365000,1051104.10666667,1032685.45562065,1.78356836012013
"SJ07",305000,375000,1051104.10666667,1046841.0118572,0.407234218107335
"SJ08",305000,385000,1051104.10666667,1059787.79385609,-0.819379807898188
"SJ10",315000,305000,1019296.14222222,1020810.82418317,-0.148380280171738
"SJ11",315000,315000,1019296.14222222,1013402.332214,0.581586386854923
"SJ12",315000,325000,1019296.14222222,1009861.6989987,0.93423121531203
"SJ13",315000,335000,1013551.37777778,1010822.18437041,0.269997379317808
"SJ14",315000,345000,1013551.37777778,1016301.30405954,-0.270581792109807
"SJ15",315000,355000,1013551.37777778,1025523.6137715,-1.16742665238972
"SJ16",315000,365000,1050376.69333333,1037129.49208096,1.27729481742905
"SJ17",315000,375000,1050376.69333333,1049381.47390784,0.0948386692766498
"SJ18",315000,385000,1050376.69333333,1060709.2077057,-0.974113762499791
"SJ20",325000,305000,1029795.80444444,1032074.04887165,-0.22074427989887
"SJ21",325000,315000,1029795.80444444,1024410.36131866,0.525711504796512
"SJ22",325000,325000,1029795.80444444,1020032.64061283,0.957142295539905
"SJ23",325000,335000,1024046.57777778,1019645.53081441,0.43162519035911
"SJ24",325000,345000,1024046.57777778,1023380.93135711,0.0650438561313443
"SJ25",325000,355000,1024046.57777778,1030584.42381695,-0.634382384216649
"SJ26",325000,365000,1045838.29333333,1040072.85310237,0.554330421543658
"SJ27",325000,375000,1045838.29333333,1050416.61247159,-0.435857457307448
"SJ28",325000,385000,1050376.69333333,1060046.62641837,-0.912217712319348
"SJ29",325000,395000,1081036.35555556,1067758.8947773,1.2434886605207
"SJ30",335000,305000,1029795.80444444,1039802.05484445,-0.962322622213144
"SJ31",335000,315000,1029795.80444444,1032159.9998861,-0.229053193488635
"SJ32",335000,325000,1029795.80444444,1027200.32975928,0.252674635119307
"SJ33",335000,335000,1024046.57777778,1025661.55929852,-0.157457545922278
"SJ34",335000,345000,1024046.57777778,1027764.04730768,-0.361704570192435
"SJ35",335000,355000,1024046.57777778,1033006.17994802,-0.867332872170295
"SJ36",335000,365000,1045838.29333333,1040448.99916632,0.517977735702169
"SJ37",335000,375000,1045838.29333333,1048749.15559998,-0.277555624345644
"SJ38",335000,385000,1045838.29333333,1056619.95581449,-1.0203917143366
"SJ39",335000,395000,1065789.42222222,1062609.15016138,0.299288977547473
"SJ40",345000,305000,1036044.87111111,1043479.798859,-0.712512858995538
"SJ41",345000,315000,1036044.87111111,1036093.87909897,-0.00473007213454963
"SJ42",345000,325000,1036044.87111111,1030825.66446281,0.506313223295247
"SJ43",345000,335000,1031667.75111111,1028390.20455084,0.318706512933712
"SJ44",345000,345000,1031667.75111111,1029044.25912648,0.254944523654881
"SJ45",345000,355000,1031667.75111111,1032465.44983893,-0.0772615420632437
"SJ46",345000,365000,1036909.04888889,1037870.33796515,-0.0926213074119484
"SJ47",345000,375000,1036909.04888889,1044095.65077471,-0.688308765627403
"SJ48",345000,385000,1036909.04888889,1049964.28549877,-1.24339816031717
"SJ49",345000,395000,1050442.72,1054100.89453236,-0.347042161839609
"SJ50",355000,305000,1036044.87111111,1043847.00642703,-0.747440503050626
"SJ51",355000,315000,1036044.87111111,1036861.29560031,-0.0787399908418498
"SJ52",355000,325000,1036044.87111111,1031473.60436563,0.4431782574112
"SJ53",355000,335000,1031667.75111111,1028337.23973452,0.323873457840798
"SJ54",355000,345000,1031667.75111111,1027737.00940055,0.38246571589854
"SJ55",355000,355000,1031667.75111111,1029463.17960055,0.214147679513589
"SJ56",355000,365000,1036909.04888889,1032866.66869902,0.39137483204519
"SJ57",355000,375000,1036909.04888889,1036996.2507768,-0.00840908420351777
"SJ58",355000,385000,1036909.04888889,1040767.6664688,-0.370747257454834
"SJ59",355000,395000,1050442.72,1043089.41986504,0.704953956479902
"SJ60",365000,305000,1036326.64888889,1042380.2018966,-0.580743283179629
"SJ61",365000,315000,1036326.64888889,1035838.2357604,0.0471514867503504
"SJ62",365000,325000,1036326.64888889,1030424.39851523,0.572798002664183
"SJ63",365000,335000,1025448.37333333,1026727.99890516,-0.124631409019239
"SJ64",365000,345000,1025448.37333333,1025021.55817557,0.0416396274163264
"SJ65",365000,355000,1025448.37333333,1025154.76029891,0.0286408497324848
"SJ66",365000,365000,1024654.86222222,1026603.27851989,-0.189792526328076
"SJ67",365000,375000,1024654.86222222,1028638.23247677,-0.387246957072156
"SJ68",365000,385000,1024654.86222222,1030376.13392771,-0.555260503140181
"SJ69",365000,395000,1027496.14222222,1030984.14013348,-0.338317319877528
"SJ70",375000,305000,1033897.51111111,1040542.49510304,-0.638607651604985
"SJ71",375000,315000,1033897.51111111,1034437.78252555,-0.0522285074623999
"SJ72",375000,325000,1033897.51111111,1029089.31266049,0.467228489448218
"SJ73",375000,335000,1020919.98222222,1024963.29217947,-0.394483391561763
"SJ74",375000,345000,1020919.98222222,1022276.76659144,-0.132721823830737
"SJ75",375000,355000,1020919.98222222,1020944.0292246,-0.00235536931447722
"SJ76",375000,365000,1011865.63555556,1020524.60473829,-0.848482157366179
"SJ77",375000,375000,1011865.63555556,1020562.86457313,-0.852199244111413
"SJ78",375000,385000,1024654.86222222,1020412.26418557,0.415772936641528
"SJ79",375000,395000,1027496.14222222,1019450.88066472,0.789175987788668
"SJ80",385000,305000,1033897.51111111,1039391.27417359,-0.528555819062979
"SJ81",385000,315000,1033897.51111111,1033745.79065588,0.014676766435624
"SJ82",385000,325000,1033897.51111111,1028561.02580031,0.518830208119772
"SJ83",385000,335000,1020919.98222222,1024142.34023825,-0.314639663787491
"SJ84",385000,345000,1020919.98222222,1020599.20372122,0.0314304087082476
"SJ85",385000,355000,1020919.98222222,1017948.55717392,0.291903262435443
"SJ86",385000,365000,1011865.63555556,1015895.50770318,-0.396681756840852
"SJ87",385000,375000,1011865.63555556,1014182.57580134,-0.228453958988327
"SJ88",385000,385000,1011865.63555556,1012341.38485437,-0.0469949471524837
"SJ89",385000,395000,995430.648888889,1010026.18279196,-1.44506490541891
"SJ90",395000,305000,1035097.51111111,1039608.1521823,-0.433878963118546
"SJ91",395000,315000,1035097.51111111,1034377.97851985,0.0695618628972533
"SJ92",395000,325000,1035097.51111111,1029407.50960718,0.552745288025359
"SJ93",395000,335000,1025128.72888889,1024793.92279028,0.0326705780707124
"SJ94",395000,345000,1025128.72888889,1020617.10511039,0.442048615088962
"SJ95",395000,355000,1025128.72888889,1016904.83466683,0.808718175162558
"SJ96",395000,365000,1014491.80444444,1013562.20123481,0.0917164440916414
"SJ97",395000,375000,1014491.80444444,1010429.28907347,0.402058354296005
"SJ98",395000,385000,1014491.80444444,1007281.47834315,0.715820379538418
"SJ99",395000,395000,996755.2,1003905.33373333,-0.712231870184249
"SK00",405000,305000,1035097.51111111,1041216.66420963,-0.587692582039851
"SK01",405000,315000,1035097.51111111,1036373.18245416,-0.123089960706322
"SK02",405000,325000,1035097.51111111,1031673.10062313,0.331927864156687
"SK03",405000,335000,1025128.72888889,1027031.85148076,-0.185303171379362
"SK04",405000,345000,1025128.72888889,1022479.57828457,0.259090808323171
"SK05",405000,355000,1025128.72888889,1018081.60781462,0.692196089211302
"SK06",405000,365000,1014491.80444444,1013867.80566781,0.0615463646389789
"SK07",405000,375000,1014491.80444444,1009772.83510047,0.467329797350187
"SK08",405000,385000,1014491.80444444,1005751.28488209,0.869053780366872
"SK09",405000,395000,996755.2,1001672.96720588,-0.49095536835697
"SK10",415000,305000,1035986.91555556,1043729.60340029,-0.741828900847999
"SK11",415000,315000,1035986.91555556,1039276.85188697,-0.316560147129289
"SK12",415000,325000,1035986.91555556,1034912.05777239,0.103859818338512
"SK13",415000,335000,1029270.64888889,1030433.54722482,-0.112855248071804
"SK14",415000,345000,1029270.64888889,1025811.16348986,0.337243882905218
"SK15",415000,355000,1029270.64888889,1021145.77146328,0.795662838025982
"SK16",415000,365000,1017721.6,1016533.76951211,0.11685106029115
"SK17",415000,375000,1017721.6,1012014.43139999,0.563941424443029
"SK18",415000,385000,1017721.6,1007581.91739437,1.0063382868014
"SK19",415000,395000,999263.555555556,1003266.95786918,-0.399036595615999
"SK20",425000,305000,1035986.91555556,1046464.69889155,-1.00125530723495
"SK21",425000,315000,1035986.91555556,1042382.01455498,-0.613508187029827
"SK22",425000,325000,1035986.91555556,1038425.80232005,-0.234863844777561
"SK23",425000,335000,1029270.64888889,1034316.62944432,-0.487856465977675
"SK24",425000,345000,1029270.64888889,1029960.64302272,-0.0669922815505767
"SK25",425000,355000,1029270.64888889,1025482.36701311,0.369414628436243
"SK26",425000,365000,1017721.6,1020993.06670797,-0.320420070874446
"SK27",425000,375000,1017721.6,1016569.62773273,0.113319563741432
"SK28",425000,385000,1023658.31111111,1012270.23751855,1.12500330153721
"SK29",425000,395000,1013282.4,1008169.1262516,0.507184123700396
"SK30",435000,305000,1042559.85777778,1048903.54093655,-0.604791852747999
"SK31",435000,315000,1042559.85777778,1045120.16558631,-0.244977361727442
"SK32",435000,325000,1042559.85777778,1041611.74147108,0.0910239649714283
"SK33",435000,335000,1031337.47555556,1038065.19726141,-0.648102038639366
"SK34",435000,345000,1031337.47555556,1034329.83588417,-0.289304264925467
"SK35",435000,355000,1031337.47555556,1030451.34927333,0.0859939950444708
"SK36",435000,365000,1023658.31111111,1026549.96392456,-0.281686514545715
"SK37",435000,375000,1023658.31111111,1022711.73981578,0.0925550434670744
"SK38",435000,385000,1023658.31111111,1019020.8862819,0.455086337448395
"SK39",435000,395000,1013282.4,1015536.89496123,-0.222000300768754
"SK40",445000,305000,1048207.98222222,1050914.80173862,-0.257567931474681
"SK41",445000,315000,1048207.98222222,1047292.58630082,0.0874059392166644
"SK42",445000,325000,1048207.98222222,1044189.54108342,0.384838286603419
"SK43",445000,335000,1035935.94666667,1041296.53402894,-0.514799309043141
"SK44",445000,345000,1035935.94666667,1038393.813749,-0.236698933467562
"SK45",445000,355000,1035935.94666667,1035434.72834566,0.0484065588377608
"SK46",445000,365000,1031799.04,1032522.39437122,-0.0700570152432973
"SK47",445000,375000,1031799.04,1029675.02813031,0.206279827291891
"SK48",445000,385000,1031799.04,1026953.81169753,0.471805863835111
"SK49",445000,395000,1028480.07111111,1024396.02152392,0.398678782558323
"SK50",455000,305000,1048207.98222222,1052738.63364541,-0.430368115920107
"SK51",455000,315000,1048207.98222222,1049083.42200043,-0.0834480614073717
"SK52",455000,325000,1048207.98222222,1046255.5820508,0.186608339770906
"SK53",455000,335000,1035935.94666667,1043982.16533866,-0.770723767046787
"SK54",455000,345000,1035935.94666667,1041986.26927401,-0.580652815277384
"SK55",455000,355000,1035935.94666667,1040128.67751032,-0.403097321928294
"SK56",455000,365000,1031799.04,1038413.45769641,-0.636973418187328
"SK57",455000,375000,1031799.04,1036790.33878132,-0.48141833450953
"SK58",455000,385000,1031799.04,1035265.29209634,-0.334817763408187
"SK59",455000,395000,1028480.07111111,1033846.3386123,-0.519058519701924
"SK60",465000,305000,1055340.42666667,1054762.08953887,0.0548310499150518
"SK61",465000,315000,1055340.42666667,1050897.78338221,0.422747421748155
"SK62",465000,325000,1055340.42666667,1048172.77443519,0.683823545725767
"SK63",465000,335000,1044339.53777778,1046363.33314459,-0.193412297880684
"SK64",465000,345000,1044339.53777778,1045187.72587076,-0.0811517464262946
"SK65",465000,355000,1044339.53777778,1044417.42425913,-0.00745740922613944
"SK66",465000,365000,1043920.60444444,1043911.46038146,0.00087594238855142
"SK67",465000,375000,1043920.60444444,1043562.15070387,0.0343490553320317
"SK68",465000,385000,1043920.60444444,1043304.19394709,0.0590825284636345
"SK69",465000,395000,1045024.37333333,1043100.38070354,0.184449422642678
"SK70",475000,305000,1055340.42666667,1057368.90742123,-0.191842292725226
"SK71",475000,315000,1055340.42666667,1053146.02368104,0.208366450262622
"SK72",475000,325000,1055340.42666667,1050325.84135634,0.477431394418774
"SK73",475000,335000,1044339.53777778,1048764.86758047,-0.421956335445967
"SK74",475000,345000,1044339.53777778,1048194.80212995,-0.367800369199864
"SK75",475000,355000,1044339.53777778,1048314.48061394,-0.379174657000968
"SK76",475000,365000,1043920.60444444,1048875.40648104,-0.472391859508152
"SK77",475000,375000,1043920.60444444,1049693.95377502,-0.550003104220656
"SK78",475000,385000,1053948.62222222,1050628.93106285,0.315971801387351
"SK79",475000,395000,1057835.60888889,1051575.02518181,0.595353023527235
"SK80",485000,305000,1059507.80444444,1060657.86657454,-0.108429133120201
"SK81",485000,315000,1059507.80444444,1056033.51165971,0.328994558068179
"SK82",485000,325000,1059507.80444444,1052985.55499214,0.619405406027363
"SK83",485000,335000,1052083.71555556,1051478.06343924,0.0576000714965662
"SK84",485000,345000,1052083.71555556,1051267.50370334,0.0776407383790739
"SK85",485000,355000,1052083.71555556,1052005.21233056,0.00746224677216168
"SK86",485000,365000,1053948.62222222,1053372.2533105,0.0547165458283886
"SK87",485000,375000,1053948.62222222,1055125.46288777,-0.111535614194187
"SK88",485000,385000,1053948.62222222,1057059.54623665,-0.294299789023127
"SK89",485000,395000,1057835.60888889,1058997.64179263,-0.109729508158025
"SK90",495000,305000,1062208.94222222,1064449.12293046,-0.210454465129381
"SK91",495000,315000,1062208.94222222,1059486.26920236,0.256980491301098
"SK92",495000,325000,1062208.94222222,1056252.94318803,0.563879994143316
"SK93",495000,335000,1057459.36,1054713.25549644,0.260365031846246
"SK94",495000,345000,1057459.36,1054680.99357856,0.263431922861741
"SK95",495000,355000,1057459.36,1055787.367419,0.158364518519508
"SK96",495000,365000,1062582.41777778,1057669.99284658,0.464457247007334
"SK97",495000,375000,1062582.41777778,1060052.33416037,0.238675349873849
"SK98",495000,385000,1062582.41777778,1062663.92146721,-0.00766975219437316
"SK99",495000,395000,1072171.85777778,1065330.41056565,0.642190173515873
"SM40",145000,205000,1212564.21333333,1221137.7710978,-0.702095862349384
"SM50",155000,205000,1210178.11555556,1216341.02630169,-0.506676220967156
"SM51",155000,215000,1210178.11555556,1217658.41982422,-0.614318773383393
"SM60",165000,205000,1210178.11555556,1212315.13946556,-0.176276270124549
"SM61",165000,215000,1210178.11555556,1213481.85627649,-0.27225299693168
"SM62",165000,225000,1210178.11555556,1214283.76942947,-0.338113213507089
"SM70",175000,205000,1213459.57333333,1208996.61940711,0.369145277544924
"SM71",175000,215000,1213459.57333333,1209822.09009525,0.300662656754702
"SM72",175000,225000,1208743.41333333,1209981.52178618,-0.102324575256457
"SM73",175000,235000,1208743.41333333,1209032.21773558,-0.0238872379087977
"SM80",185000,205000,1211131.27111111,1205897.597137,0.434006501591191
"SM81",185000,215000,1211131.27111111,1206251.67504962,0.404525536620937
"SM82",185000,225000,1197903.71555556,1205452.74590108,-0.626240254642394
"SM83",185000,235000,1208743.41333333,1203179.54155099,0.462430717128684
"SM84",185000,245000,1208743.41333333,1199146.74130217,0.800291715819726
"SM90",195000,205000,1211131.27111111,1202571.18699391,0.711815168181545
"SM91",195000,215000,1211131.27111111,1202155.33266254,0.746653797948714
"SM92",195000,225000,1197903.71555556,1200001.79097134,-0.174839357038128
"SM93",195000,235000,1197903.71555556,1195984.35980443,0.160483348749153
"SM94",195000,245000,1197903.71555556,1189972.03427222,0.666543503115659
"SN00",205000,205000,1200296.14222222,1198505.43751999,0.149411479178213
"SN01",205000,215000,1200296.14222222,1196972.95298833,0.277632775711059
"SN02",205000,225000,1182150.50666667,1193129.09765679,-0.920151139694777
"SN03",205000,235000,1182150.50666667,1187016.40636725,-0.409926912086768
"SN04",205000,245000,1182150.50666667,1178679.72986513,0.294463094052894
"SN10",215000,205000,1200296.14222222,1193157.20588243,0.598323197026977
"SN11",215000,215000,1200296.14222222,1190258.99297188,0.843274388986946
"SN12",215000,225000,1182150.50666667,1184432.58090142,-0.192672362408146
"SN13",215000,235000,1182150.50666667,1175955.60446936,0.526797285013375
"SN14",215000,245000,1182150.50666667,1165021.5585995,1.47026876376079
"SN15",215000,255000,1136742.38222222,1152296.12792766,-1.34980456225353
"SN20",225000,205000,1183293.36888889,1186105.58036246,-0.237096218087812
"SN21",225000,215000,1183293.36888889,1181589.24158112,0.144223326329995
"SN22",225000,225000,1155264.08888889,1173648.00586218,-1.5663910202605
"SN23",225000,235000,1155264.08888889,1162621.4010188,-0.632820978821263
"SN24",225000,245000,1155264.08888889,1149064.07759113,0.539570544295429
"SN25",225000,255000,1104564.44444444,1133944.91337287,-2.59099613940076
"SN30",235000,205000,1183293.36888889,1177316.2570526,0.507689569432093
"SN31",235000,215000,1183293.36888889,1171028.19322079,1.04738517305574
"SN32",235000,225000,1155264.08888889,1160988.25717649,-0.493042737703311
"SN33",235000,235000,1155264.08888889,1147599.90005444,0.667845024567006
"SN34",235000,245000,1155264.08888889,1131685.22216432,2.08351812524998
"SN35",235000,255000,1104564.44444444,1114458.32796237,-0.887775098421073
"SN36",235000,265000,1104564.44444444,1097402.11519726,0.652662241852454
"SN40",245000,205000,1165524.30222222,1167137.76868228,-0.138241303071033
"SN41",245000,215000,1165524.30222222,1159299.81243533,0.536918036225514
"SN42",245000,225000,1133018.63111111,1147450.73581023,-1.25775375349162
"SN43",245000,235000,1133018.63111111,1132207.11516522,0.0716755737549925
"SN44",245000,245000,1133018.63111111,1114513.23630884,1.66040152771657
"SN45",245000,255000,1077028.17777778,1095668.93971509,-1.7013133494646
"SN46",245000,265000,1077028.17777778,1077227.2510924,-0.0184801595415288
"SN50",255000,205000,1155293.72444444,1156218.28725183,-0.0799643819492887
"SN51",255000,215000,1155293.72444444,1147270.62096907,0.699320921213788
"SN52",255000,225000,1107894.25777778,1134312.36871558,-2.32899787275689
"SN53",255000,235000,1107894.25777778,1118040.51471422,-0.907503511984897
"SN54",255000,245000,1107894.25777778,1099427.15081915,0.770138062564614
"SN55",255000,255000,1042363.43111111,1079657.23797217,-3.45422654055545
"SN56",255000,265000,1042363.43111111,1060329.95996671,-1.69442810577191
"SN57",255000,275000,1077028.17777778,1042631.14243874,3.29906080290143
"SN58",255000,285000,1024413.79555556,1027021.87916822,-0.253946256215968
"SN59",255000,295000,1024413.79555556,1014294.71959954,0.997646518361944
"SN60",265000,205000,1155293.72444444,1145397.74339406,0.86397769748192
"SN61",265000,215000,1155293.72444444,1136019.959013,1.69660447235354
"SN62",265000,225000,1107894.25777778,1122810.37716441,-1.32846290789592
"SN63",265000,235000,1107894.25777778,1106467.03254105,0.128989404542366
"SN64",265000,245000,1107894.25777778,1087914.24781279,1.8365427243144
"SN65",265000,255000,1042363.43111111,1068160.16054651,-2.41506193436412
"SN66",265000,265000,1042363.43111111,1048629.34698297,-0.597533903651562
"SN67",265000,275000,1042363.43111111,1030475.12894159,1.15367191653924
"SN68",265000,285000,990563.733333333,1014194.40273472,-2.3299940659964
"SN69",265000,295000,990563.733333333,1000796.11647333,-1.02242434513605
"SN70",275000,205000,1136005.68888889,1135393.2758222,0.0539384088074431
"SN71",275000,215000,1136005.68888889,1126295.99024642,0.862091202183995
"SN72",275000,225000,1096757.83111111,1113725.95971054,-1.52354611576407
"SN73",275000,235000,1096757.83111111,1098301.30467573,-0.140532798973129
"SN74",275000,245000,1096757.83111111,1080812.87643267,1.4752743075254
"SN75",275000,255000,1050642.82666667,1062124.80630929,-1.0810386476638
"SN76",275000,265000,1050642.82666667,1043219.29732417,0.711598161722552
"SN77",275000,275000,1050642.82666667,1025270.66730271,2.47467914308985
"SN78",275000,285000,1001755.44888889,1009112.77305836,-0.729088399819672
"SN79",275000,295000,1001755.44888889,995603.265112801,0.617935275191282
"SN80",285000,205000,1136005.68888889,1126648.28594194,0.83055227294147
"SN81",285000,215000,1136005.68888889,1118406.71080321,1.57357586606789
"SN82",285000,225000,1096757.83111111,1107249.21690621,-0.947518014455313
"SN83",285000,235000,1096757.83111111,1093645.82162419,0.284553685058844
"SN84",285000,245000,1096757.83111111,1078155.413661,1.72539294561842
"SN85",285000,255000,1050642.82666667,1061334.31512271,-1.00736293020062
"SN86",285000,265000,1050642.82666667,1043986.91156751,0.637547753272802
"SN87",285000,275000,1050642.82666667,1027028.37693011,2.29929866272479
"SN88",285000,285000,1001755.44888889,1011260.11977246,-0.939883883259363
"SN89",285000,295000,1001755.44888889,997844.408604489,0.391948910138185
"SN90",295000,205000,1125545.70666667,1119296.19798436,0.558342706207692
"SN91",295000,215000,1125545.70666667,1112302.85217655,1.19057992741852
"SN92",295000,225000,1088957.45777778,1103061.6025194,-1.27863618037384
"SN93",295000,235000,1088957.45777778,1091862.83399917,-0.266093517511896
"SN94",295000,245000,1088957.45777778,1078992.44188953,0.923548256816046
"SN95",295000,255000,1049409.01333333,1064741.22008123,-1.43999372417713
